,time_received,counts,ti
21,1652753977.611266,120,2022-05-17 02:19:37.611265792
2443,1652753978.925221,30,2022-05-17 02:19:38.925220864
14,1652778272.913322,120,2022-05-17 09:04:32.913321984
34,1652778276.57161,120,2022-05-17 09:04:36.571609856
64,1652778277.988034,120,2022-05-17 09:04:37.988034048
1334,1652778278.823342,50,2022-05-17 09:04:38.823342080
139,1652840073.08058,120,2022-05-18 02:14:33.080580096
210,1652840074.185194,120,2022-05-18 02:14:34.185193984
242,1652840075.308387,120,2022-05-18 02:14:35.308387072
1290,1652840076.124924,50,2022-05-18 02:14:36.124923904
241,1652866473.455844,120,2022-05-18 09:34:33.455843840
240,1652866474.690669,120,2022-05-18 09:34:34.690669056
239,1652866475.891086,120,2022-05-18 09:34:35.891086080
238,1652866477.014776,120,2022-05-18 09:34:37.014776064
237,1652866478.157575,120,2022-05-18 09:34:38.157574912
236,1652866479.26832,120,2022-05-18 09:34:39.268320000
1214,1652866480.156454,70,2022-05-18 09:34:40.156454144
1271,1652891379.55449,60,2022-05-18 16:29:39.554490112
1174,1652895573.427741,80,2022-05-18 17:39:33.427740928
266,1652918976.333486,120,2022-05-19 00:09:36.333486080
1206,1652918977.236144,70,2022-05-19 00:09:37.236144128
175,1652952280.670381,120,2022-05-19 09:24:40.670381056
172,1652952281.785327,120,2022-05-19 09:24:41.785326848
171,1652952282.9253,120,2022-05-19 09:24:42.925299968
1205,1652952283.802116,70,2022-05-19 09:24:43.802115840
2271,1652966080.887345,30,2022-05-19 13:14:40.887345152
1267,1652970874.283298,60,2022-05-19 14:34:34.283298048
207,1652987380.591229,120,2022-05-19 19:09:40.591228928
1268,1652987381.44355,60,2022-05-19 19:09:41.443550208
205,1653016865.331341,120,2022-05-20 03:21:05.331341056
204,1653016866.454963,120,2022-05-20 03:21:06.454962944
558,1653016867.599305,120,2022-05-20 03:21:07.599304960
203,1653016868.82435,120,2022-05-20 03:21:08.824350208
202,1653016869.935982,120,2022-05-20 03:21:09.935982080
1277,1653018672.593158,50,2022-05-20 03:51:12.593157888
197,1653034079.339002,120,2022-05-20 08:07:59.339001856
1209,1653040657.166107,70,2022-05-20 09:57:37.166106880
179,1653049061.606516,120,2022-05-20 12:17:41.606515968
180,1653049062.717011,120,2022-05-20 12:17:42.717010944
1415,1653049063.443967,40,2022-05-20 12:17:43.443966976
190,1653062555.838663,120,2022-05-20 16:02:35.838663168
938,1653062557.44039,120,2022-05-20 16:02:37.440390144
937,1653062558.871691,120,2022-05-20 16:02:38.871691008
2593,1653076085.205748,30,2022-05-20 19:48:05.205747968
1143,1653084006.770244,90,2022-05-20 22:00:06.770243840
1212,1653088042.022249,70,2022-05-20 23:07:22.022248960
921,1653098236.994334,120,2022-05-21 01:57:16.994333952
922,1653098238.425293,120,2022-05-21 01:57:18.425293056
2612,1653098239.177975,30,2022-05-21 01:57:19.177975040
1414,1653100632.340728,40,2022-05-21 02:37:12.340728064
2599,1653108732.27841,30,2022-05-21 04:52:12.278409984
2559,1653138431.766689,30,2022-05-21 13:07:11.766689024
1406,1653147432.009441,40,2022-05-21 15:37:12.009441024
2671,1653151942.863911,30,2022-05-21 16:52:22.863910912
2669,1653154332.945168,30,2022-05-21 17:32:12.945168128
2668,1653155832.328072,30,2022-05-21 17:57:12.328072192
1650,1653237128.634485,30,2022-05-22 16:32:08.634484992
1637,1653241044.93766,30,2022-05-22 17:37:24.937659904
1343,1653244638.342574,50,2022-05-22 18:37:18.342573824
1674,1653245534.0268,30,2022-05-22 18:52:14.026799872
1428,1653249193.354094,40,2022-05-22 19:53:13.354094080
1324,1653254908.151417,50,2022-05-22 21:28:28.151417088
1308,1653274702.239817,50,2022-05-23 02:58:22.239816960
1730,1653316987.010961,30,2022-05-23 14:43:07.010961152
633,1653364687.997155,120,2022-05-24 03:58:07.997155072
634,1653364689.211055,120,2022-05-24 03:58:09.211055104
630,1653364690.423583,120,2022-05-24 03:58:10.423582976
637,1653364691.570789,120,2022-05-24 03:58:11.570789120
836,1653364692.707275,120,2022-05-24 03:58:12.707275008
640,1653364694.017005,120,2022-05-24 03:58:14.017005056
642,1653364695.155396,120,2022-05-24 03:58:15.155396096
1540,1653375788.269207,30,2022-05-24 07:03:08.269207040
1496,1653393487.573176,30,2022-05-24 11:58:07.573175808
1322,1653397989.219082,50,2022-05-24 13:13:09.219082240
1371,1653406196.226655,40,2022-05-24 15:29:56.226654976
1491,1653408577.931725,30,2022-05-24 16:09:37.931725056
1608,1653423316.909321,30,2022-05-24 20:15:16.909320960
577,1653452408.960486,120,2022-05-25 04:20:08.960485888
576,1653452410.127693,120,2022-05-25 04:20:10.127693056
575,1653452411.382064,120,2022-05-25 04:20:11.382064128
561,1653452412.591685,120,2022-05-25 04:20:12.591685120
0,1653452413.826453,120,2022-05-25 04:20:13.826452992
563,1653452415.047331,120,2022-05-25 04:20:15.047331072
564,1653452416.270572,120,2022-05-25 04:20:16.270572032
1197,1653452417.965805,70,2022-05-25 04:20:17.965805056
565,1653458125.247946,120,2022-05-25 05:55:25.247945984
1315,1653458126.334255,50,2022-05-25 05:55:26.334255104
569,1653471324.655289,120,2022-05-25 09:35:24.655288832
570,1653471325.880795,120,2022-05-25 09:35:25.880794880
1261,1653471326.814188,60,2022-05-25 09:35:26.814188032
597,1653527747.655862,120,2022-05-26 01:15:47.655862016
598,1653527748.798049,120,2022-05-26 01:15:48.798049024
599,1653527750.009758,120,2022-05-26 01:15:50.009757952
600,1653527751.287444,120,2022-05-26 01:15:51.287444224
1305,1653527752.052594,50,2022-05-26 01:15:52.052593920
604,1653542746.518628,120,2022-05-26 05:25:46.518627840
605,1653542747.748504,120,2022-05-26 05:25:47.748503808
606,1653542748.948019,120,2022-05-26 05:25:48.948018944
1085,1653542750.016261,110,2022-05-26 05:25:50.016261120
1169,1653561645.98544,80,2022-05-26 10:40:45.985440000
1877,1653562544.636957,30,2022-05-26 10:55:44.636956928
1402,1653593769.785038,40,2022-05-26 19:36:09.785038080
791,1653631278.884147,120,2022-05-27 06:01:18.884146944
785,1653631280.108902,120,2022-05-27 06:01:20.108901888
770,1653631281.320989,120,2022-05-27 06:01:21.320988928
771,1653631282.446085,120,2022-05-27 06:01:22.446084864
776,1653631283.572773,120,2022-05-27 06:01:23.572772864
779,1653631284.826384,120,2022-05-27 06:01:24.826384128
780,1653631286.07582,120,2022-05-27 06:01:26.075820032
783,1653631287.270747,120,2022-05-27 06:01:27.270746880
801,1653631288.491175,120,2022-05-27 06:01:28.491174912
1255,1653744971.031524,60,2022-05-28 13:36:11.031523840
718,1653757878.19422,120,2022-05-28 17:11:18.194220032
1228,1653757879.086113,70,2022-05-28 17:11:19.086113024
757,1653889580.138912,120,2022-05-30 05:46:20.138912000
756,1653889581.241245,120,2022-05-30 05:46:21.241244928
755,1653889582.42646,120,2022-05-30 05:46:22.426459904
1234,1653889583.361615,70,2022-05-30 05:46:23.361614848
1164,1653897678.317177,80,2022-05-30 08:01:18.317177088
742,1653954673.210632,120,2022-05-30 23:51:13.210632192
732,1653954674.318472,120,2022-05-30 23:51:14.318471936
713,1653954675.447666,120,2022-05-30 23:51:15.447665920
1102,1654091691.302885,110,2022-06-01 13:54:51.302885120
668,1654141184.817306,120,2022-06-02 03:39:44.817306112
675,1654141186.032053,120,2022-06-02 03:39:46.032052992
678,1654141187.170489,120,2022-06-02 03:39:47.170489088
679,1654141188.394803,120,2022-06-02 03:39:48.394802944
665,1654141189.62732,120,2022-06-02 03:39:49.627320064
680,1654141190.873257,120,2022-06-02 03:39:50.873256960
1373,1654141191.694456,40,2022-06-02 03:39:51.694456064
645,1654160991.869203,120,2022-06-02 09:09:51.869203200
1192,1654160992.864391,70,2022-06-02 09:09:52.864391168
1037,1654222185.740716,120,2022-06-03 02:09:45.740716032
1057,1654222186.942418,120,2022-06-03 02:09:46.942418176
1053,1654222188.180444,120,2022-06-03 02:09:48.180443904
976,1654222189.287294,120,2022-06-03 02:09:49.287293952
1109,1654222190.372832,100,2022-06-03 02:09:50.372832000
1325,1654235085.48172,50,2022-06-03 05:44:45.481720064
1412,1654324186.11053,40,2022-06-04 06:29:46.110529792
2479,1654439393.201062,30,2022-06-05 14:29:53.201061888
2483,1654441487.2171,30,2022-06-05 15:04:47.217100032
2447,1654450798.933916,30,2022-06-05 17:39:58.933916160
2448,1654452005.314132,30,2022-06-05 18:00:05.314131968
1288,1654453492.394738,50,2022-06-05 18:24:52.394737920
41,1654465487.895878,120,2022-06-05 21:44:47.895878144
1258,1654496994.892811,60,2022-06-06 06:29:54.892811008
117,1654506295.360269,120,2022-06-06 09:04:55.360269056
1345,1654514395.143532,40,2022-06-06 11:19:55.143532032
88,1654560588.720979,120,2022-06-07 00:09:48.720978944
1084,1654560589.883026,110,2022-06-07 00:09:49.883025920
279,1654581888.693362,120,2022-06-07 06:04:48.693361920
469,1654581890.010087,120,2022-06-07 06:04:50.010086912
1218,1654581890.882657,70,2022-06-07 06:04:50.882657024
1168,1654591195.407598,80,2022-06-07 08:39:55.407598080
533,1654647079.675157,120,2022-06-08 00:11:19.675156992
553,1654647080.884148,120,2022-06-08 00:11:20.884147968
554,1654647082.113217,120,2022-06-08 00:11:22.113217024
403,1654789887.66058,120,2022-06-09 15:51:27.660579840
1836,1654789888.450157,30,2022-06-09 15:51:28.450156800
1166,1654798070.550389,80,2022-06-09 18:07:50.550388992
352,1654825071.468703,120,2022-06-10 01:37:51.468702976
366,1654825072.775066,120,2022-06-10 01:37:52.775065856
367,1654825074.098755,120,2022-06-10 01:37:54.098754816
368,1654825075.344253,120,2022-06-10 01:37:55.344253184
369,1654825076.667648,120,2022-06-10 01:37:56.667648000
2400,1654825077.469166,30,2022-06-10 01:37:57.469166080
975,1654864078.763821,120,2022-06-10 12:27:58.763820800
382,1654864080.076316,120,2022-06-10 12:28:00.076316160
380,1654864081.448009,120,2022-06-10 12:28:01.448008960
378,1654864082.770519,120,2022-06-10 12:28:02.770519040
377,1654864087.145135,120,2022-06-10 12:28:07.145134848
1284,1654864088.148567,50,2022-06-10 12:28:08.148567040
406,1654875207.961662,120,2022-06-10 15:33:27.961661952
1516,1654878509.074037,30,2022-06-10 16:28:29.074036992
296,1654886007.375592,120,2022-06-10 18:33:27.375591936
339,1654927402.200973,120,2022-06-11 06:03:22.200973056
338,1654927403.405014,120,2022-06-11 06:03:23.405014016
337,1654927404.559713,120,2022-06-11 06:03:24.559712768
336,1654927405.789134,120,2022-06-11 06:03:25.789134080
334,1654927406.998812,120,2022-06-11 06:03:26.998811904
331,1654927408.140811,120,2022-06-11 06:03:28.140811008
317,1654927409.67558,120,2022-06-11 06:03:29.675579904
318,1654927410.825211,120,2022-06-11 06:03:30.825211136
1137,1654927411.865348,90,2022-06-11 06:03:31.865348096
419,1654938508.772494,120,2022-06-11 09:08:28.772494080
455,1654938509.991367,120,2022-06-11 09:08:29.991367168
2342,1654958302.882571,30,2022-06-11 14:38:22.882571008
2233,1654976309.373695,30,2022-06-11 19:38:29.373694976
1452,1654979909.219415,40,2022-06-11 20:38:29.219415040
485,1655024610.529886,120,2022-06-12 09:03:30.529885952
1457,1655027312.47676,40,2022-06-12 09:48:32.476759808
1313,1655028811.015631,50,2022-06-12 10:13:31.015630848
1221,1655030920.113949,70,2022-06-12 10:48:40.113949184
97,1655080705.291392,120,2022-06-13 00:38:25.291392000
94,1655080706.500759,120,2022-06-13 00:38:26.500758784
1226,1655080707.394835,70,2022-06-13 00:38:27.394834944
1348,1655101103.571034,40,2022-06-13 06:18:23.571033856
2372,1655102908.180743,30,2022-06-13 06:48:28.180742912
1329,1655106811.316814,50,2022-06-13 07:53:31.316813824
2393,1655119103.108132,30,2022-06-13 11:18:23.108131840
1272,1655135609.856117,60,2022-06-13 15:53:29.856116992
6,1655191404.561223,120,2022-06-14 07:23:24.561222912
8,1655191405.772353,120,2022-06-14 07:23:25.772353024
10,1655191406.896923,120,2022-06-14 07:23:26.896923136
11,1655191408.036544,120,2022-06-14 07:23:28.036544000
12,1655191409.292591,120,2022-06-14 07:23:29.292591104
13,1655191410.491915,120,2022-06-14 07:23:30.491915008
15,1655191411.713757,120,2022-06-14 07:23:31.713756928
65,1655191412.929893,120,2022-06-14 07:23:32.929893120
63,1655191414.078972,120,2022-06-14 07:23:34.078972160
1184,1655191415.13738,80,2022-06-14 07:23:35.137379840
2466,1655233104.678704,30,2022-06-14 18:58:24.678704128
2614,1655271210.907964,30,2022-06-15 05:33:30.907963904
1411,1655280210.899916,40,2022-06-15 08:03:30.899916032
2549,1655282911.635489,30,2022-06-15 08:48:31.635489024
1300,1655292211.760736,50,2022-06-15 11:23:31.760736000
2540,1655295211.527184,30,2022-06-15 12:13:31.527184128
1237,1655315912.159493,60,2022-06-15 17:58:32.159492864
2634,1655320406.239743,30,2022-06-15 19:13:26.239742976
877,1655338406.762615,120,2022-06-16 00:13:26.762615040
878,1655338408.058441,120,2022-06-16 00:13:28.058440960
1437,1655340805.533573,40,2022-06-16 00:53:25.533572864
1048,1655366312.599479,120,2022-06-16 07:58:32.599479040
1008,1655385212.909824,120,2022-06-16 13:13:32.909824000
1149,1655385213.969986,90,2022-06-16 13:13:33.969986048
1051,1655393344.138736,120,2022-06-16 15:29:04.138736128
1249,1655395127.546117,60,2022-06-16 15:58:47.546117120
1189,1655397515.360635,70,2022-06-16 16:38:35.360635136
982,1655401149.038226,120,2022-06-16 17:39:09.038225920
1314,1655402673.839185,50,2022-06-16 18:04:33.839184896
1426,1655407473.668075,40,2022-06-16 19:24:33.668075008
1781,1655408382.565238,30,2022-06-16 19:39:42.565238016
1177,1655410892.777819,80,2022-06-16 20:21:32.777818880
1307,1655412482.442928,50,2022-06-16 20:48:02.442928128
1012,1655424512.270482,120,2022-06-17 00:08:32.270482176
1021,1655424513.480574,120,2022-06-17 00:08:33.480573952
980,1655424514.724677,120,2022-06-17 00:08:34.724677120
1806,1655424515.513946,30,2022-06-17 00:08:35.513946112
1191,1655426950.14592,70,2022-06-17 00:49:10.145920000
1309,1655429705.665139,50,2022-06-17 01:35:05.665138944
1104,1655433342.981863,100,2022-06-17 02:35:42.981862912
1773,1655438741.195105,30,2022-06-17 04:05:41.195105024
1745,1655441126.632145,30,2022-06-17 04:45:26.632144896
1759,1655445928.190455,30,2022-06-17 06:05:28.190455040
1269,1655461322.653955,60,2022-06-17 10:22:02.653955072
1530,1655462829.271424,30,2022-06-17 10:47:09.271424000
1528,1655464616.551128,30,2022-06-17 11:16:56.551127808
1527,1655466722.750925,30,2022-06-17 11:52:02.750925056
1522,1655469176.598028,30,2022-06-17 12:32:56.598028032
1474,1655470681.390994,30,2022-06-17 12:58:01.390994176
1460,1655472777.121731,30,2022-06-17 13:32:57.121731072
1370,1655476082.676725,40,2022-06-17 14:28:02.676724992
1573,1655477583.153056,30,2022-06-17 14:53:03.153056000
1198,1655483277.551255,70,2022-06-17 16:27:57.551255040
1141,1655487905.746677,90,2022-06-17 17:45:05.746676992
568,1655496871.272154,120,2022-06-17 20:14:31.272154112
621,1655496876.029851,120,2022-06-17 20:14:36.029850880
1260,1655496877.058541,60,2022-06-17 20:14:37.058541056
733,1655518767.722333,120,2022-06-18 02:19:27.722332928
799,1655518768.930413,120,2022-06-18 02:19:28.930413056
795,1655518770.161993,120,2022-06-18 02:19:30.161992960
794,1655518771.414082,120,2022-06-18 02:19:31.414082048
784,1655518772.742134,120,2022-06-18 02:19:32.742134016
952,1655611769.676804,120,2022-06-19 04:09:29.676804096
955,1655611770.893919,120,2022-06-19 04:09:30.893918976
943,1655611772.14152,120,2022-06-19 04:09:32.141520128
963,1655611773.458263,120,2022-06-19 04:09:33.458263040
964,1655611775.620646,120,2022-06-19 04:09:35.620645888
966,1655611778.284921,120,2022-06-19 04:09:38.284920832
967,1655611780.004474,120,2022-06-19 04:09:40.004473856
1243,1655611781.04665,60,2022-06-19 04:09:41.046649856
1211,1655619874.238737,70,2022-06-19 06:24:34.238737152
198,1655630255.485618,120,2022-06-19 09:17:35.485618176
1416,1655630256.425505,40,2022-06-19 09:17:36.425505024
2762,1655632648.492063,30,2022-06-19 09:57:28.492062976
2279,1655636945.475852,30,2022-06-19 11:09:05.475852032
350,1655682239.335599,120,2022-06-19 23:43:59.335598848
470,1655682240.538231,120,2022-06-19 23:44:00.538230784
1447,1655714645.918369,40,2022-06-20 08:44:05.918369024
503,1655774640.044761,120,2022-06-21 01:24:00.044760832
504,1655774641.253289,120,2022-06-21 01:24:01.253288960
505,1655774642.515931,120,2022-06-21 01:24:02.515930880
1152,1655774643.806591,90,2022-06-21 01:24:03.806590976
2432,1655795646.538306,30,2022-06-21 07:14:06.538306048
147,1655855640.990422,120,2022-06-21 23:54:00.990422016
141,1655855642.206012,120,2022-06-21 23:54:02.206011904
1165,1655855643.245097,80,2022-06-21 23:54:03.245096960
841,1655890447.590962,120,2022-06-22 09:34:07.590961920
1170,1655890448.68224,80,2022-06-22 09:34:08.682240000
2702,1655892547.79064,30,2022-06-22 10:09:07.790640128
1366,1655897046.285457,40,2022-06-22 11:24:06.285456896
883,1655905448.81192,120,2022-06-22 13:44:08.811919872
1701,1655905449.795074,30,2022-06-22 13:44:09.795074048
2365,1655969047.933741,30,2022-06-23 07:24:07.933741056
808,1656028442.469545,120,2022-06-23 23:54:02.469544960
1246,1656028443.381081,60,2022-06-23 23:54:03.381081088
782,1656062049.751555,120,2022-06-24 09:14:09.751555072
781,1656062050.953087,120,2022-06-24 09:14:10.953086976
1387,1656069547.773373,40,2022-06-24 11:19:07.773372928
1265,1656093912.675482,60,2022-06-24 18:05:12.675482112
890,1656178209.576859,120,2022-06-25 17:30:09.576858880
1239,1656178210.505757,60,2022-06-25 17:30:10.505757184
1439,1656179403.704923,40,2022-06-25 17:50:03.704922880
2629,1656184840.712277,30,2022-06-25 19:20:40.712276992
1217,1656187239.140182,70,2022-06-25 20:00:39.140182016
200,1656248561.139158,120,2022-06-26 13:02:41.139158016
2315,1656276154.606632,30,2022-06-26 20:42:34.606631936
99,1656374262.161777,120,2022-06-27 23:57:42.161776896
100,1656374263.371258,120,2022-06-27 23:57:43.371258112
1259,1656374264.315829,60,2022-06-27 23:57:44.315828992
2658,1656414761.869992,30,2022-06-28 11:12:41.869991936
1646,1656420161.90768,30,2022-06-28 12:42:41.907680000
2675,1656484962.215496,30,2022-06-29 06:42:42.215495936
1338,1656574095.267348,50,2022-06-30 07:28:15.267347968
2521,1656574992.814792,30,2022-06-30 07:43:12.814791936
1328,1656577693.9621,50,2022-06-30 08:28:13.962099968
2637,1656659894.336787,30,2022-07-01 07:18:14.336786944
1438,1656667699.636783,40,2022-07-01 09:28:19.636782848
1431,1656677297.257005,40,2022-07-01 12:08:17.257005056
579,1656815597.568425,120,2022-07-03 02:33:17.568424960
580,1656815598.819336,120,2022-07-03 02:33:18.819335936
581,1656815600.001128,120,2022-07-03 02:33:20.001127936
582,1656815601.254579,120,2022-07-03 02:33:21.254578944
583,1656815602.47015,120,2022-07-03 02:33:22.470149888
1148,1656815603.558999,90,2022-07-03 02:33:23.558999040
2695,1656879196.360756,30,2022-07-03 20:13:16.360755968
115,1656994991.488907,120,2022-07-05 04:23:11.488907008
113,1656994992.690631,120,2022-07-05 04:23:12.690630912
106,1656994993.923596,120,2022-07-05 04:23:13.923596032
112,1656994995.15681,120,2022-07-05 04:23:15.156809984
111,1656994996.406711,120,2022-07-05 04:23:16.406711040
110,1656994997.85889,120,2022-07-05 04:23:17.858889984
109,1656994999.05411,120,2022-07-05 04:23:19.054109952
397,1657087398.827501,120,2022-07-06 06:03:18.827501056
396,1657087400.045891,120,2022-07-06 06:03:20.045891072
1068,1657087401.211169,110,2022-07-06 06:03:21.211169024
1725,1657130926.653965,30,2022-07-06 18:08:46.653965056
2421,1657185198.92063,30,2022-07-07 09:13:18.920630016
2297,1657285738.727556,30,2022-07-08 13:08:58.727556096
918,1657325654.496866,120,2022-07-09 00:14:14.496866048
919,1657325655.918315,120,2022-07-09 00:14:15.918315008
920,1657325657.146033,120,2022-07-09 00:14:17.146033152
2615,1657325657.94025,30,2022-07-09 00:14:17.940249856
1274,1657507761.8221,60,2022-07-11 02:49:21.822099968
711,1657516462.792372,120,2022-07-11 05:14:22.792371968
712,1657516464.005292,120,2022-07-11 05:14:24.005292032
1390,1657519492.947907,40,2022-07-11 06:04:52.947907072
707,1657524894.222506,120,2022-07-11 07:34:54.222505984
1270,1657524895.154471,60,2022-07-11 07:34:55.154470912
2338,1657653417.148181,30,2022-07-12 19:16:57.148180992
2341,1657654307.21482,30,2022-07-12 19:31:47.214819840
2359,1657694207.379297,30,2022-07-13 06:36:47.379297024
1809,1657734409.875255,30,2022-07-13 17:46:49.875255040
1758,1657736807.678019,30,2022-07-13 18:26:47.678019072
978,1657874809.734347,120,2022-07-15 08:46:49.734347008
1001,1657874811.084571,120,2022-07-15 08:46:51.084570880
1013,1657874812.391973,120,2022-07-15 08:46:52.391973120
1430,1657874813.283867,40,2022-07-15 08:46:53.283866880
1186,1657962507.038574,70,2022-07-16 09:08:27.038574080
2639,1657988389.942566,30,2022-07-16 16:19:49.942565888
2677,1657999193.138336,30,2022-07-16 19:19:53.138336000
25,1658136891.920865,120,2022-07-18 09:34:51.920865024
26,1658136893.120489,120,2022-07-18 09:34:53.120488960
27,1658136894.359138,120,2022-07-18 09:34:54.359138048
28,1658136895.576043,120,2022-07-18 09:34:55.576043008
1181,1658136896.61829,80,2022-07-18 09:34:56.618289920
102,1658240430.236732,120,2022-07-19 14:20:30.236731904
278,1658240431.44767,120,2022-07-19 14:20:31.447670016
280,1658240432.690108,120,2022-07-19 14:20:32.690108160
456,1658240434.682327,120,2022-07-19 14:20:34.682327040
462,1658240435.97964,120,2022-07-19 14:20:35.979640064
461,1658240437.197415,120,2022-07-19 14:20:37.197415168
460,1658240438.421822,120,2022-07-19 14:20:38.421821952
459,1658240439.685295,120,2022-07-19 14:20:39.685295104
457,1658240440.972833,120,2022-07-19 14:20:40.972833024
1230,1658240441.975571,70,2022-07-19 14:20:41.975570944
1076,1658286323.463878,110,2022-07-20 03:05:23.463877888
487,1658286325.099346,120,2022-07-20 03:05:25.099345920
464,1658286326.758654,120,2022-07-20 03:05:26.758654208
454,1658286328.375285,120,2022-07-20 03:05:28.375284992
429,1658286329.995273,120,2022-07-20 03:05:29.995273216
434,1658286331.556883,120,2022-07-20 03:05:31.556883200
424,1658322926.151213,120,2022-07-20 13:15:26.151213056
423,1658322927.770216,120,2022-07-20 13:15:27.770215936
422,1658322929.30889,120,2022-07-20 13:15:29.308890112
436,1658322930.866393,120,2022-07-20 13:15:30.866393088
437,1658322932.445422,120,2022-07-20 13:15:32.445421824
441,1658322934.044752,120,2022-07-20 13:15:34.044751872
442,1658322935.584684,120,2022-07-20 13:15:35.584683776
443,1658322937.119065,120,2022-07-20 13:15:37.119065088
488,1658374224.258004,120,2022-07-21 03:30:24.258003968
489,1658374225.781083,120,2022-07-21 03:30:25.781083136
490,1658374227.320496,120,2022-07-21 03:30:27.320496128
527,1658374228.858951,120,2022-07-21 03:30:28.858951168
529,1658374230.399384,120,2022-07-21 03:30:30.399384064
530,1658374231.941767,120,2022-07-21 03:30:31.941766912
532,1658374233.474723,120,2022-07-21 03:30:33.474723072
1241,1658374234.818165,60,2022-07-21 03:30:34.818164992
538,1658407524.55778,120,2022-07-21 12:45:24.557779968
539,1658407526.178895,120,2022-07-21 12:45:26.178895104
548,1658407527.716606,120,2022-07-21 12:45:27.716605952
549,1658407529.260053,120,2022-07-21 12:45:29.260052992
550,1658407530.795475,120,2022-07-21 12:45:30.795474944
551,1658407532.306348,120,2022-07-21 12:45:32.306348032
552,1658407533.84126,120,2022-07-21 12:45:33.841260032
2249,1658407534.956033,30,2022-07-21 12:45:34.956033024
316,1658459755.035942,120,2022-07-22 03:15:55.035942144
322,1658459756.668728,120,2022-07-22 03:15:56.668728064
321,1658459758.190959,120,2022-07-22 03:15:58.190959104
319,1658459759.74824,120,2022-07-22 03:15:59.748239872
340,1658459761.379532,120,2022-07-22 03:16:01.379532032
324,1658459762.996693,120,2022-07-22 03:16:02.996692992
314,1658459764.638394,120,2022-07-22 03:16:04.638394112
2666,1658459765.736752,30,2022-07-22 03:16:05.736752128
282,1658477459.084188,120,2022-07-22 08:10:59.084187904
297,1658477460.65621,120,2022-07-22 08:11:00.656209920
1336,1658477461.947314,50,2022-07-22 08:11:01.947313920
387,1658551556.195849,120,2022-07-23 04:45:56.195848960
388,1658551557.706114,120,2022-07-23 04:45:57.706114048
389,1658551559.236157,120,2022-07-23 04:45:59.236156928
390,1658551560.797156,120,2022-07-23 04:46:00.797156096
391,1658551562.338095,120,2022-07-23 04:46:02.338094848
392,1658551563.87091,120,2022-07-23 04:46:03.870909952
386,1658551565.411151,120,2022-07-23 04:46:05.411150848
393,1658551566.928027,120,2022-07-23 04:46:06.928026880
1498,1658551568.136444,30,2022-07-23 04:46:08.136444160
283,1658638858.105954,120,2022-07-24 05:00:58.105954048
284,1658638859.681275,120,2022-07-24 05:00:59.681274880
285,1658638861.219146,120,2022-07-24 05:01:01.219145984
286,1658638862.764438,120,2022-07-24 05:01:02.764438016
295,1658638864.39913,120,2022-07-24 05:01:04.399130112
313,1658638865.92432,120,2022-07-24 05:01:05.924320000
289,1658638867.469721,120,2022-07-24 05:01:07.469721088
1094,1658638869.105113,110,2022-07-24 05:01:09.105113088
522,1658653264.617862,120,2022-07-24 09:01:04.617861888
2544,1658653265.744742,30,2022-07-24 09:01:05.744741888
531,1658728564.379381,120,2022-07-25 05:56:04.379380992
528,1658728565.900187,120,2022-07-25 05:56:05.900187136
499,1658728567.455257,120,2022-07-25 05:56:07.455256832
1090,1658728569.047714,110,2022-07-25 05:56:09.047714048
42,1658892359.282809,120,2022-07-27 03:25:59.282809088
36,1658892360.905777,120,2022-07-27 03:26:00.905776896
43,1658892362.430861,120,2022-07-27 03:26:02.430861056
45,1658892363.992847,120,2022-07-27 03:26:03.992846848
46,1658892365.516674,120,2022-07-27 03:26:05.516674048
47,1658892367.055993,120,2022-07-27 03:26:07.055993088
1081,1658892368.537672,110,2022-07-27 03:26:08.537671936
2260,1658914055.148791,30,2022-07-27 09:27:35.148791040
225,1658918549.664905,120,2022-07-27 10:42:29.664904960
2251,1658918551.060989,30,2022-07-27 10:42:31.060988928
201,1659001740.130337,120,2022-07-28 09:49:00.130337024
199,1659001741.775846,120,2022-07-28 09:49:01.775845888
177,1659001743.496578,120,2022-07-28 09:49:03.496578048
178,1659001745.023261,120,2022-07-28 09:49:05.023261184
2566,1659035340.59645,30,2022-07-28 19:09:00.596450048
949,1659069241.168188,120,2022-07-29 04:34:01.168188160
948,1659069242.995547,120,2022-07-29 04:34:02.995547136
946,1659069244.636592,120,2022-07-29 04:34:04.636591872
945,1659069246.284582,120,2022-07-29 04:34:06.284581888
944,1659069247.942017,120,2022-07-29 04:34:07.942017024
916,1659069249.480177,120,2022-07-29 04:34:09.480176896
906,1659069251.192596,120,2022-07-29 04:34:11.192595968
1098,1659069252.791371,110,2022-07-29 04:34:12.791371008
860,1659084840.759383,120,2022-07-29 08:54:00.759383040
859,1659084842.379178,120,2022-07-29 08:54:02.379177984
858,1659084843.922836,120,2022-07-29 08:54:03.922835968
1423,1659084845.052927,40,2022-07-29 08:54:05.052926976
857,1659108541.126201,120,2022-07-29 15:29:01.126200832
856,1659108542.746871,120,2022-07-29 15:29:02.746871040
842,1659108544.382372,120,2022-07-29 15:29:04.382371840
843,1659108546.049497,120,2022-07-29 15:29:06.049496832
838,1659108547.656445,120,2022-07-29 15:29:07.656444928
845,1659108549.195075,120,2022-07-29 15:29:09.195075072
1712,1659169147.59573,30,2022-07-30 08:19:07.595730176
1639,1659174247.699534,30,2022-07-30 09:44:07.699533824
